rotation transx transy transz piper LRMSD modelnum
68871 -34.57 8.65 -42.14 -576.65 27.7121577815 0
17724 -49.57 6.65 -19.14 -571.20 11.5119364266 1
23583 -34.57 6.65 -43.14 -553.89 28.5676209808 2
41312 -49.57 4.65 -19.14 -551.23 11.7507571283 3
416 -50.57 4.65 -19.14 -550.94 11.907661507 4
68295 -35.57 7.65 -43.14 -550.21 28.3634708343 5
12512 -48.57 6.65 -19.14 -547.60 11.5103017985 6
37280 -50.57 3.65 -20.14 -544.76 12.1870071969 7
17696 -49.57 4.65 -19.14 -544.12 11.7982386716 8
44535 -34.57 8.65 -42.14 -544.02 27.709959893 9
23799 -34.57 6.65 -43.14 -543.96 28.6097613188 10
46670 -49.57 6.65 -19.14 -543.71 11.5508293289 11
6176 -49.57 4.65 -19.14 -543.19 11.7539981391 12
31548 -49.57 6.65 -19.14 -543.17 11.4696221722 13
15996 -49.57 5.65 -19.14 -542.39 11.5366744311 14
26912 -49.57 4.65 -19.14 -542.21 11.7612882352 15
2172 -49.57 6.65 -19.14 -542.04 11.4649060906 16
38000 -48.57 5.65 -18.14 -540.31 11.4647728879 17
54560 -49.57 4.65 -19.14 -539.21 11.8021942163 18
68384 -49.57 4.65 -20.14 -538.73 11.9570329538 19
8391 -34.57 6.65 -43.14 -538.72 28.7012014127 20
12368 -47.57 5.65 -18.14 -538.15 11.3707379647 21
49376 -49.57 5.65 -19.14 -538.00 11.6297565571 22
18183 -34.57 8.65 -42.14 -537.71 27.6770589568 23
52256 -48.57 4.65 -19.14 -537.65 11.6651847715 24
59744 -49.57 5.65 -19.14 -536.99 11.6504641686 25
56055 -35.57 7.65 -43.14 -536.96 28.2267680918 26
5151 -34.57 5.65 -43.14 -536.33 28.67209988 27
8480 -49.57 4.65 -20.14 -535.08 11.9522652663 28
20487 -34.57 7.65 -42.14 -534.85 27.7132969835 29
48224 -49.57 4.65 -19.14 -534.51 11.7628670358 30
32583 -34.57 7.65 -43.14 -534.15 28.7206099863 31
43040 -49.57 4.65 -19.14 -533.95 11.7431207015 32
61472 -48.57 5.65 -19.14 -533.86 11.5469421987 33
69710 -48.57 6.65 -19.14 -533.63 11.4454121137 34
29820 -49.57 6.65 -19.14 -533.44 11.5398775638 35
51231 -34.57 5.65 -43.14 -532.90 28.6587162796 36
26823 -34.57 8.65 -42.14 -532.22 27.8071527101 37
54471 -35.57 7.65 -44.14 -532.15 29.2499033663 38
67359 -35.57 7.65 -43.14 -532.11 28.0914843872 39
25760 -49.57 5.65 -19.14 -531.41 11.5808489146 40
34400 -48.57 5.65 -18.14 -531.38 11.3814613888 41
29199 -34.57 8.65 -42.14 -530.99 27.6393347296 42
40647 -34.57 7.65 -43.14 -530.34 28.7389627173 43
56462 -49.57 6.65 -19.14 -530.11 11.5240745726 44
36039 -35.57 8.65 -43.14 -529.51 28.2717513576 45
33230 -50.57 4.65 -19.14 -529.42 11.8332270735 46
2144 -49.57 4.65 -19.14 -528.82 11.7602094859 47
56432 -48.57 5.65 -18.14 -528.41 11.4444224514 48
59168 -50.57 3.65 -20.14 -527.96 12.1652283537 49
46640 -48.57 4.65 -19.14 -526.87 11.7028955718 50
59295 -35.57 5.65 -44.14 -526.61 29.154743162 51
60663 -34.57 6.65 -43.14 -526.10 28.6085927792 52
50439 -34.57 10.65 -41.14 -526.00 27.0026400115 53
31520 -48.57 4.65 -20.14 -525.91 11.8448100971 54
4448 -48.57 5.65 -19.14 -525.90 11.5102975869 55
37407 -34.57 5.65 -43.14 -525.45 28.6152833335 56
21728 -49.57 6.65 -19.14 -525.40 11.5944216218 57
53751 -35.57 7.65 -43.14 -525.19 28.1374085901 58
48252 -49.57 6.65 -19.14 -525.07 11.4650630839 59
5744 -48.57 5.65 -18.14 -524.85 11.3788466063 60
29792 -49.57 4.65 -18.14 -524.21 11.6696916521 61
19551 -33.57 6.65 -42.14 -524.06 28.0877043414 62
67575 -35.57 7.65 -43.14 -523.98 28.1743638525 63
64695 -35.57 7.65 -43.14 -523.72 28.2447436751 64
37191 -33.57 7.65 -42.14 -523.66 28.2137902911 65
48135 -34.57 7.65 -43.14 -523.64 28.6433450924 66
65648 -47.57 5.65 -18.14 -523.17 11.3484179111 67
33536 -49.57 4.65 -19.14 -523.16 11.813649665 68
9806 -49.57 6.65 -19.14 -522.86 11.5628362658 69
22304 -49.57 4.65 -20.14 -522.59 11.9203864329 70
66656 -49.57 4.65 -19.14 -522.58 11.7927279799 71
52167 -34.57 8.65 -42.14 -522.52 27.735172895 72
57872 -49.57 4.65 -20.14 -522.21 11.9731433266 73
25212 -49.57 6.65 -19.14 -522.15 11.3775698501 74
20576 -49.57 4.65 -19.14 -521.74 11.7637079345 75
68960 -48.57 5.65 -18.14 -521.53 11.446046034 76
37623 -35.57 6.65 -44.14 -521.25 29.2359025859 77
21008 -48.57 4.65 -20.14 -521.20 11.8497675877 78
17607 -35.57 7.65 -43.14 -521.16 28.355405936 79
49232 -48.57 5.65 -18.14 -521.12 11.4564324949 80
39927 -35.57 8.65 -43.14 -520.92 28.1560972936 81
7671 -34.57 8.65 -42.14 -520.90 27.7130927722 82
32007 -34.57 8.65 -42.14 -520.89 27.7082606391 83
63687 -34.57 7.65 -42.14 -520.58 27.7509467402 84
2055 -34.57 7.65 -43.14 -520.38 28.6663771245 85
3872 -49.57 3.65 -20.14 -520.27 12.1068308005 86
57351 -33.57 7.65 -42.14 -520.21 28.2259810394 87
62480 -49.57 4.65 -19.14 -520.03 11.8253389126 88
543 -34.57 6.65 -43.14 -519.99 28.5386080184 89
31431 -35.57 7.65 -43.14 -519.77 28.3474929528 90
10208 -50.57 4.65 -19.14 -519.38 11.8898788189 91
15968 -48.57 6.65 -18.14 -519.20 11.4268588627 92
49952 -49.57 3.65 -19.14 -519.17 11.9018226119 93
24518 -48.57 7.65 -18.14 -519.06 11.3997949578 94
61040 -48.57 5.65 -18.14 -518.93 11.3479652151 95
61070 -49.57 5.65 -20.14 -518.26 11.7318822897 96
21584 -49.57 4.65 -18.14 -518.22 11.6889445186 97
49764 -49.57 5.65 -20.14 -518.07 11.6949180739 98
64352 -48.57 7.65 -18.14 -517.91 11.4918025982 99
38030 -49.57 5.65 -19.14 -517.83 11.5788367437 100
46263 -35.57 6.65 -44.14 -517.77 29.2513434303 101
11360 -48.57 5.65 -18.14 -517.76 11.460840876 102
55856 -48.57 4.65 -18.14 -517.69 11.5326335817 103
38631 -35.57 6.65 -44.14 -517.42 29.4482627323 104
60087 -35.57 7.65 -43.14 -517.22 28.2484629647 105
3783 -35.57 8.65 -43.14 -517.13 28.3127443766 106
43167 -35.57 6.65 -43.14 -516.94 28.0517421871 107
65072 -48.57 4.65 -19.14 -516.89 11.6734937606 108
49863 -35.57 7.65 -43.14 -516.54 28.2103427206 109
3900 -49.57 6.65 -19.14 -516.38 11.3785217708 110
